filename,predict_1,confidence_1,predict_2,confidence_2,predict_3,confidence_3
test_images\04349.jpg,Jeep Liberty SUV 2012,0.47825146,Nissan NV Passenger Van 2012,0.3975615,Jeep Patriot SUV 2012,0.19733733
test_images\04350.jpg,Jeep Wrangler SUV 2012,0.38478732,Ford Ranger SuperCab 2011,0.3145082,Ford F-450 Super Duty Crew Cab 2012,0.13881445
test_images\04351.jpg,Chrysler Sebring Convertible 2010,0.5538487,Chrysler PT Cruiser Convertible 2008,0.2436051,BMW 1 Series Convertible 2012,0.18004435
test_images\04352.jpg,Mazda Tribute SUV 2011,0.17758322,Toyota Sequoia SUV 2012,0.09435901,Buick Enclave SUV 2012,0.08081576
test_images\04353.jpg,Rolls-Royce Ghost Sedan 2012,0.42175654,Audi A5 Coupe 2012,0.14686394,Rolls-Royce Phantom Sedan 2012,0.04205793
test_images\04354.jpg,Volkswagen Beetle Hatchback 2012,0.06684691,Hyundai Elantra Sedan 2007,0.05100599,Ford Fiesta Sedan 2012,0.050969422
test_images\04355.jpg,Honda Odyssey Minivan 2007,0.25280008,Suzuki SX4 Hatchback 2012,0.24860266,Chrysler Town and Country Minivan 2012,0.17473379
test_images\04356.jpg,Acura ZDX Hatchback 2012,0.21773481,Buick Regal GS 2012,0.15707722,Hyundai Sonata Sedan 2012,0.13257807
test_images\04357.jpg,Audi RS 4 Convertible 2008,0.34046102,BMW 1 Series Convertible 2012,0.15633279,Ford Mustang Convertible 2007,0.12967822
test_images\04358.jpg,Jeep Grand Cherokee SUV 2012,0.67830455,Jeep Compass SUV 2012,0.36247417,Ford Edge SUV 2012,0.17504779
test_images\04359.jpg,Jeep Wrangler SUV 2012,0.7020804,Jeep Patriot SUV 2012,0.60690373,Jeep Liberty SUV 2012,0.25997722
test_images\04360.jpg,Chrysler PT Cruiser Convertible 2008,0.8154084,MINI Cooper Roadster Convertible 2012,0.19352096,FIAT 500 Convertible 2012,0.025826603
test_images\04361.jpg,Audi S5 Coupe 2012,0.20594433,Audi A5 Coupe 2012,0.18482831,Audi TTS Coupe 2012,0.074582756
test_images\04362.jpg,Bugatti Veyron 16.4 Coupe 2009,0.430081,Aston Martin V8 Vantage Convertible 2012,0.16698095,Aston Martin V8 Vantage Coupe 2012,0.15636536
test_images\04363.jpg,Ford Edge SUV 2012,0.37327254,Jeep Grand Cherokee SUV 2012,0.18816105,Acura ZDX Hatchback 2012,0.13656816
test_images\04364.jpg,Aston Martin V8 Vantage Convertible 2012,0.4557122,Aston Martin V8 Vantage Coupe 2012,0.33000225,Aston Martin Virage Convertible 2012,0.22159648
test_images\04365.jpg,Audi S6 Sedan 2011,0.31950825,Audi RS 4 Convertible 2008,0.28670362,Audi S5 Convertible 2012,0.16673255
test_images\04366.jpg,Jeep Wrangler SUV 2012,0.115462124,Ford F-450 Super Duty Crew Cab 2012,0.10121313,Jeep Patriot SUV 2012,0.043367088
test_images\04367.jpg,Dodge Challenger SRT8 2011,0.84395456,Nissan 240SX Coupe 1998,0.3519744,Acura Integra Type R 2001,0.18249372
test_images\04368.jpg,Spyker C8 Convertible 2009,0.39698362,Ferrari California Convertible 2012,0.18931213,Spyker C8 Coupe 2009,0.18713465
test_images\04369.jpg,Jeep Wrangler SUV 2012,0.9536376,Nissan NV Passenger Van 2012,0.06426227,GMC Savana Van 2012,0.01894024
test_images\04370.jpg,Hyundai Veloster Hatchback 2012,0.4211837,Porsche Panamera Sedan 2012,0.13496992,Tesla Model S Sedan 2012,0.12399918
test_images\04371.jpg,Bugatti Veyron 16.4 Coupe 2009,0.14436933,Audi R8 Coupe 2012,0.09804991,Aston Martin V8 Vantage Coupe 2012,0.09789276
test_images\04372.jpg,Chevrolet Avalanche Crew Cab 2012,0.26518354,Cadillac Escalade EXT Crew Cab 2007,0.18963662,Chevrolet Silverado 1500 Regular Cab 2012,0.14336428
test_images\04373.jpg,Ford Edge SUV 2012,0.5812761,Hyundai Santa Fe SUV 2012,0.25482547,Hyundai Tucson SUV 2012,0.15516299
test_images\04374.jpg,Ford F-150 Regular Cab 2007,0.16190466,Volvo 240 Sedan 1993,0.072163135,Ford Ranger SuperCab 2011,0.049990416
test_images\04375.jpg,Mercedes-Benz S-Class Sedan 2012,0.03957975,Chevrolet Cobalt SS 2010,0.03406,Chevrolet Monte Carlo Coupe 2007,0.032403946
test_images\04376.jpg,Ford Edge SUV 2012,0.21943423,Toyota Camry Sedan 2012,0.13911995,Hyundai Azera Sedan 2012,0.07237193
test_images\04377.jpg,Ford Edge SUV 2012,0.32336792,Scion xD Hatchback 2012,0.100817144,Hyundai Tucson SUV 2012,0.069762856
test_images\04378.jpg,Ford Freestar Minivan 2007,0.4220988,Lincoln Town Car Sedan 2011,0.29329893,Audi 100 Wagon 1994,0.15431216
test_images\04379.jpg,Honda Accord Sedan 2012,0.33291757,Toyota Camry Sedan 2012,0.113417715,Ford Edge SUV 2012,0.09483144
test_images\04380.jpg,Hyundai Veloster Hatchback 2012,0.8206203,Volvo C30 Hatchback 2012,0.10459125,Ferrari FF Coupe 2012,0.07203904
test_images\04381.jpg,Acura ZDX Hatchback 2012,0.31467146,Ford Edge SUV 2012,0.224751,Cadillac CTS-V Sedan 2012,0.07838783
test_images\04382.jpg,Bugatti Veyron 16.4 Convertible 2009,0.16753808,Ferrari California Convertible 2012,0.15975362,MINI Cooper Roadster Convertible 2012,0.13452941
test_images\04383.jpg,Hyundai Veloster Hatchback 2012,0.17197111,Tesla Model S Sedan 2012,0.09062493,Jaguar XK XKR 2012,0.07214892
test_images\04384.jpg,Acura TL Sedan 2012,0.17584214,Hyundai Azera Sedan 2012,0.14281791,Acura ZDX Hatchback 2012,0.13132179
test_images\04385.jpg,Chrysler Sebring Convertible 2010,0.23669785,Mercedes-Benz C-Class Sedan 2012,0.19390702,Hyundai Genesis Sedan 2012,0.11326802
test_images\04386.jpg,Chevrolet Camaro Convertible 2012,0.30692157,Dodge Challenger SRT8 2011,0.1489496,Chevrolet Corvette Convertible 2012,0.14441875
test_images\04387.jpg,Jeep Compass SUV 2012,0.41009596,Jeep Liberty SUV 2012,0.36913854,Jeep Grand Cherokee SUV 2012,0.15237316
test_images\04388.jpg,Acura ZDX Hatchback 2012,0.20530137,Hyundai Azera Sedan 2012,0.15576196,Ford Edge SUV 2012,0.09674385
test_images\04389.jpg,Lamborghini Aventador Coupe 2012,0.4575742,Lamborghini Reventon Coupe 2008,0.26694497,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.11926299
test_images\04390.jpg,Hyundai Tucson SUV 2012,0.45289555,Nissan Juke Hatchback 2012,0.3619032,smart fortwo Convertible 2012,0.09375033
test_images\04391.jpg,Chrysler Sebring Convertible 2010,0.16533688,Mercedes-Benz S-Class Sedan 2012,0.074973196,Chevrolet Cobalt SS 2010,0.03404349
test_images\04392.jpg,Nissan Leaf Hatchback 2012,0.7862442,smart fortwo Convertible 2012,0.4050489,FIAT 500 Convertible 2012,0.18412071
test_images\04393.jpg,BMW X6 SUV 2012,0.4112394,Dodge Durango SUV 2012,0.13336504,Dodge Journey SUV 2012,0.098683506
test_images\04394.jpg,Bentley Mulsanne Sedan 2011,0.22428387,Bentley Continental Flying Spur Sedan 2007,0.098002136,Audi A5 Coupe 2012,0.07677731
test_images\04395.jpg,Toyota Camry Sedan 2012,0.10392532,Hyundai Veloster Hatchback 2012,0.0772208,Hyundai Azera Sedan 2012,0.07261211
test_images\04396.jpg,FIAT 500 Convertible 2012,0.33739895,smart fortwo Convertible 2012,0.109469876,Volkswagen Beetle Hatchback 2012,0.057096124
test_images\04397.jpg,Ford Ranger SuperCab 2011,0.5277437,Volvo 240 Sedan 1993,0.48229802,Chevrolet Silverado 1500 Classic Extended Cab 2007,0.098730445
test_images\04398.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.49195078,Chevrolet Silverado 1500 Regular Cab 2012,0.22024632,Chevrolet Silverado 2500HD Regular Cab 2012,0.1356166
test_images\04399.jpg,FIAT 500 Convertible 2012,0.3680042,smart fortwo Convertible 2012,0.19494781,FIAT 500 Abarth 2012,0.1332528
test_images\04400.jpg,Audi S6 Sedan 2011,0.3706487,Acura TL Type-S 2008,0.12146759,Hyundai Genesis Sedan 2012,0.047037274
test_images\04401.jpg,Jeep Wrangler SUV 2012,0.81301177,Jeep Patriot SUV 2012,0.09685257,Land Rover Range Rover SUV 2012,0.08329952
test_images\04402.jpg,Ford F-450 Super Duty Crew Cab 2012,0.17688489,Chevrolet Silverado 2500HD Regular Cab 2012,0.16630614,Ford F-150 Regular Cab 2012,0.16208947
test_images\04403.jpg,Audi S5 Coupe 2012,0.25798392,Bentley Continental Flying Spur Sedan 2007,0.14091456,Bentley Continental GT Coupe 2007,0.13217899
test_images\04404.jpg,Hyundai Tucson SUV 2012,0.8041944,Nissan Juke Hatchback 2012,0.09011668,Ford Fiesta Sedan 2012,0.0758518
test_images\04405.jpg,Acura TL Type-S 2008,0.24596429,Cadillac CTS-V Sedan 2012,0.11981478,Audi S5 Coupe 2012,0.11140022
test_images\04406.jpg,BMW 3 Series Sedan 2012,0.22640714,BMW ActiveHybrid 5 Sedan 2012,0.09360039,Hyundai Genesis Sedan 2012,0.07466832
test_images\04407.jpg,Cadillac SRX SUV 2012,0.057728916,Chevrolet Malibu Hybrid Sedan 2010,0.053731173,Honda Accord Sedan 2012,0.026345164
test_images\04408.jpg,Acura ZDX Hatchback 2012,0.25715172,Ford Edge SUV 2012,0.20815131,Mitsubishi Lancer Sedan 2012,0.07791382
test_images\04409.jpg,Hyundai Tucson SUV 2012,0.81914556,Ford Fiesta Sedan 2012,0.047029376,Hyundai Tucson SUV 2012,0.02376014
test_images\04410.jpg,Jeep Compass SUV 2012,0.53451955,Jeep Grand Cherokee SUV 2012,0.33168644,Toyota 4Runner SUV 2012,0.05312559
test_images\04411.jpg,Chevrolet Silverado 1500 Regular Cab 2012,0.4701451,Chevrolet Silverado 2500HD Regular Cab 2012,0.36005944,Chevrolet Silverado 1500 Extended Cab 2012,0.053483576
test_images\04412.jpg,BMW X3 SUV 2012,0.47093365,Dodge Durango SUV 2012,0.122051775,Hyundai Santa Fe SUV 2012,0.05443895
test_images\04413.jpg,Bugatti Veyron 16.4 Convertible 2009,0.30224332,MINI Cooper Roadster Convertible 2012,0.24988416,Spyker C8 Convertible 2009,0.13890588
test_images\04414.jpg,Chevrolet Sonic Sedan 2012,0.64532596,Nissan Juke Hatchback 2012,0.22884181,Infiniti QX56 SUV 2011,0.13431329
test_images\04415.jpg,smart fortwo Convertible 2012,0.14825699,Nissan Juke Hatchback 2012,0.11557031,Hyundai Veloster Hatchback 2012,0.10249546
test_images\04416.jpg,BMW 1 Series Coupe 2012,0.4443611,BMW M5 Sedan 2010,0.3029046,Infiniti QX56 SUV 2011,0.2397317
test_images\04417.jpg,Buick Enclave SUV 2012,0.2534687,Hyundai Veracruz SUV 2012,0.21507505,FIAT 500 Convertible 2012,0.07715434
test_images\04418.jpg,Chevrolet Camaro Convertible 2012,0.4441717,Ferrari California Convertible 2012,0.27671427,MINI Cooper Roadster Convertible 2012,0.16047165
test_images\04419.jpg,Buick Enclave SUV 2012,0.22107363,Hyundai Veracruz SUV 2012,0.18737996,GMC Acadia SUV 2012,0.10498193
test_images\04420.jpg,Audi TT Hatchback 2011,0.51590246,Audi TT RS Coupe 2012,0.20203969,Audi TTS Coupe 2012,0.12537679
test_images\04421.jpg,Ford GT Coupe 2006,0.19662577,HUMMER H3T Crew Cab 2010,0.14530736,Bugatti Veyron 16.4 Convertible 2009,0.04305467
test_images\04422.jpg,Ford Ranger SuperCab 2011,0.4961503,Volvo 240 Sedan 1993,0.33892965,Volkswagen Golf Hatchback 1991,0.088083506
test_images\04423.jpg,Bentley Arnage Sedan 2009,0.22487381,Volkswagen Golf Hatchback 1991,0.16463318,Chevrolet HHR SS 2010,0.09945369
test_images\04424.jpg,Aston Martin Virage Convertible 2012,0.44775847,Aston Martin V8 Vantage Convertible 2012,0.2383739,Aston Martin V8 Vantage Coupe 2012,0.23558563
test_images\04425.jpg,Bentley Continental Supersports Conv. Convertible 2012,0.22528052,Bugatti Veyron 16.4 Convertible 2009,0.19264913,Audi RS 4 Convertible 2008,0.09372187
test_images\04426.jpg,Audi S4 Sedan 2012,0.22434983,Audi S6 Sedan 2011,0.15410411,Audi A5 Coupe 2012,0.12837929
test_images\04427.jpg,Acura ZDX Hatchback 2012,0.42048365,Hyundai Azera Sedan 2012,0.26533902,Acura TL Sedan 2012,0.112048656
test_images\04428.jpg,BMW X6 SUV 2012,0.32419598,Hyundai Genesis Sedan 2012,0.17336836,Mitsubishi Lancer Sedan 2012,0.097556144
test_images\04429.jpg,MINI Cooper Roadster Convertible 2012,0.62276113,Spyker C8 Convertible 2009,0.15770468,Bentley Continental Supersports Conv. Convertible 2012,0.10488829
test_images\04430.jpg,Chrysler PT Cruiser Convertible 2008,0.6921603,MINI Cooper Roadster Convertible 2012,0.05365193,Spyker C8 Convertible 2009,0.020734042
test_images\04431.jpg,Toyota 4Runner SUV 2012,0.6769593,Toyota Sequoia SUV 2012,0.05434695,Nissan NV Passenger Van 2012,0.04581943
test_images\04432.jpg,Chevrolet Express Van 2007,0.27160951,GMC Savana Van 2012,0.26901028,Chevrolet Express Cargo Van 2007,0.23081934
test_images\04433.jpg,Volvo XC90 SUV 2007,0.40497848,BMW X5 SUV 2007,0.3709099,BMW X6 SUV 2012,0.05583018
test_images\04434.jpg,HUMMER H2 SUT Crew Cab 2009,0.5354362,AM General Hummer SUV 2000,0.2819659,Jeep Wrangler SUV 2012,0.21052113
test_images\04435.jpg,Nissan NV Passenger Van 2012,0.7230283,Ford Expedition EL SUV 2009,0.14861444,Jeep Patriot SUV 2012,0.12352866
test_images\04436.jpg,GMC Acadia SUV 2012,0.20313525,Buick Enclave SUV 2012,0.13937333,Chevrolet Traverse SUV 2012,0.06574911
test_images\04437.jpg,Jaguar XK XKR 2012,0.28655595,Volkswagen Beetle Hatchback 2012,0.20727852,BMW 1 Series Coupe 2012,0.07071409
test_images\04438.jpg,Acura ZDX Hatchback 2012,0.4126948,Acura TL Sedan 2012,0.26122844,Hyundai Azera Sedan 2012,0.043396324
test_images\04439.jpg,Hyundai Azera Sedan 2012,0.14767027,Hyundai Tucson SUV 2012,0.080153555,Buick Verano Sedan 2012,0.039870948
test_images\04440.jpg,HUMMER H3T Crew Cab 2010,0.27815467,Ford F-150 Regular Cab 2007,0.21654743,GMC Canyon Extended Cab 2012,0.17155305
test_images\04441.jpg,Bentley Continental GT Coupe 2007,0.42017794,Bentley Continental Flying Spur Sedan 2007,0.21017534,Mercedes-Benz S-Class Sedan 2012,0.10697654
test_images\04442.jpg,Ford Ranger SuperCab 2011,0.5596035,Jeep Wrangler SUV 2012,0.030555516,Ford F-150 Regular Cab 2007,0.021324128
test_images\04443.jpg,Infiniti QX56 SUV 2011,0.25084418,FIAT 500 Abarth 2012,0.17071414,Volvo C30 Hatchback 2012,0.15550864
test_images\04444.jpg,Ferrari 458 Italia Coupe 2012,0.34045666,Ferrari 458 Italia Convertible 2012,0.23399022,Spyker C8 Coupe 2009,0.13790357
test_images\04445.jpg,Bentley Arnage Sedan 2009,0.39735383,Volkswagen Golf Hatchback 1991,0.21334743,Volvo XC90 SUV 2007,0.042572856
test_images\04446.jpg,BMW X6 SUV 2012,0.3576066,Volvo C30 Hatchback 2012,0.08265144,Volkswagen Golf Hatchback 2012,0.068471104
test_images\04447.jpg,Bentley Mulsanne Sedan 2011,0.40860286,Chrysler 300 SRT-8 2010,0.39446977,Dodge Magnum Wagon 2008,0.23721346
test_images\04448.jpg,Volvo 240 Sedan 1993,0.57038856,Ford Ranger SuperCab 2011,0.2662664,Chevrolet Silverado 1500 Classic Extended Cab 2007,0.08069196
test_images\04449.jpg,Chrysler Sebring Convertible 2010,0.14590985,Chrysler PT Cruiser Convertible 2008,0.09112227,Suzuki SX4 Hatchback 2012,0.089166164
test_images\04450.jpg,Hyundai Veloster Hatchback 2012,0.25045836,Tesla Model S Sedan 2012,0.2345433,Ferrari FF Coupe 2012,0.1185711
test_images\04451.jpg,Porsche Panamera Sedan 2012,0.30551067,Jaguar XK XKR 2012,0.21369165,Volkswagen Beetle Hatchback 2012,0.18753707
test_images\04452.jpg,Chrysler 300 SRT-8 2010,0.33499032,Dodge Magnum Wagon 2008,0.12125191,Audi RS 4 Convertible 2008,0.10282314
test_images\04453.jpg,Chrysler Sebring Convertible 2010,0.641011,Chrysler PT Cruiser Convertible 2008,0.373948,BMW 1 Series Convertible 2012,0.04036811
test_images\04454.jpg,Rolls-Royce Ghost Sedan 2012,0.40624768,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0.19717804,Rolls-Royce Phantom Sedan 2012,0.124364346
test_images\04455.jpg,Chevrolet Impala Sedan 2007,0.35081592,Chevrolet Malibu Hybrid Sedan 2010,0.16665396,Mercedes-Benz S-Class Sedan 2012,0.15699482
test_images\04456.jpg,Mercedes-Benz S-Class Sedan 2012,0.598997,BMW ActiveHybrid 5 Sedan 2012,0.30977488,Mercedes-Benz E-Class Sedan 2012,0.11219153
test_images\04457.jpg,Chevrolet HHR SS 2010,0.540236,Jeep Patriot SUV 2012,0.13477263,Chevrolet TrailBlazer SS 2009,0.08779621
test_images\04458.jpg,Bugatti Veyron 16.4 Convertible 2009,0.6796073,Bugatti Veyron 16.4 Coupe 2009,0.5151523,Aston Martin V8 Vantage Coupe 2012,0.14792636
test_images\04459.jpg,Audi TT Hatchback 2011,0.24618486,Audi TT RS Coupe 2012,0.16344413,Audi TTS Coupe 2012,0.16041419
test_images\04460.jpg,Audi S4 Sedan 2012,0.4492345,Audi S6 Sedan 2011,0.21206641,Audi A5 Coupe 2012,0.10837272
test_images\04461.jpg,GMC Savana Van 2012,0.27633828,Nissan NV Passenger Van 2012,0.16861096,Chevrolet HHR SS 2010,0.16672131
test_images\04462.jpg,Bentley Mulsanne Sedan 2011,0.34355333,Audi S6 Sedan 2011,0.10320148,Dodge Caliber Wagon 2007,0.026629388
test_images\04463.jpg,Bentley Continental Flying Spur Sedan 2007,0.6832969,Bentley Mulsanne Sedan 2011,0.36253738,Audi S6 Sedan 2011,0.07282284
test_images\04464.jpg,Chevrolet Silverado 1500 Regular Cab 2012,0.34590992,GMC Terrain SUV 2012,0.16704175,Chevrolet Silverado 2500HD Regular Cab 2012,0.11202857
test_images\04465.jpg,Ford Expedition EL SUV 2009,0.6333503,Jeep Liberty SUV 2012,0.25247896,Nissan NV Passenger Van 2012,0.15994164
test_images\04466.jpg,Nissan NV Passenger Van 2012,0.31998158,Land Rover LR2 SUV 2012,0.2613849,Jeep Patriot SUV 2012,0.13251328
test_images\04467.jpg,Jeep Grand Cherokee SUV 2012,0.35706717,Ford Edge SUV 2012,0.1891621,GMC Terrain SUV 2012,0.1251241
test_images\04468.jpg,Ford Freestar Minivan 2007,0.2866782,Ford Focus Sedan 2007,0.052389145,Buick Rainier SUV 2007,0.03015551
test_images\04469.jpg,Jeep Grand Cherokee SUV 2012,0.4760709,Jeep Compass SUV 2012,0.23433942,BMW X3 SUV 2012,0.21874666
test_images\04470.jpg,Toyota 4Runner SUV 2012,0.541379,Jeep Liberty SUV 2012,0.26506495,Nissan NV Passenger Van 2012,0.15777326
test_images\04471.jpg,Nissan Leaf Hatchback 2012,0.6687126,Ford Fiesta Sedan 2012,0.12504378,Hyundai Veracruz SUV 2012,0.11082709
test_images\04472.jpg,Volvo XC90 SUV 2007,0.5714897,Land Rover LR2 SUV 2012,0.07379052,Dodge Durango SUV 2007,0.042497426
test_images\04473.jpg,Spyker C8 Convertible 2009,0.15145332,Chevrolet Corvette ZR1 2012,0.11576986,Spyker C8 Coupe 2009,0.1005263
test_images\04474.jpg,Spyker C8 Convertible 2009,0.39263242,Bugatti Veyron 16.4 Convertible 2009,0.16029042,MINI Cooper Roadster Convertible 2012,0.079585314
test_images\04475.jpg,Dodge Caliber Wagon 2007,0.762635,Dodge Caliber Wagon 2012,0.30634344,Volvo XC90 SUV 2007,0.07469058
test_images\04476.jpg,Hyundai Veloster Hatchback 2012,0.9082859,Nissan Juke Hatchback 2012,0.11485073,Ferrari California Convertible 2012,0.06781
test_images\04477.jpg,Aston Martin V8 Vantage Coupe 2012,0.38160142,Aston Martin Virage Convertible 2012,0.09409982,Aston Martin Virage Coupe 2012,0.093863964
test_images\04478.jpg,Audi RS 4 Convertible 2008,0.40452984,Dodge Charger SRT-8 2009,0.15244383,Audi S5 Convertible 2012,0.107093394
test_images\04479.jpg,BMW 1 Series Coupe 2012,0.41176897,BMW Z4 Convertible 2012,0.22895077,BMW M3 Coupe 2012,0.19100124
test_images\04480.jpg,Hyundai Elantra Touring Hatchback 2012,0.15724015,Suzuki Kizashi Sedan 2012,0.14337632,Volkswagen Golf Hatchback 2012,0.06899837
test_images\04481.jpg,Eagle Talon Hatchback 1998,0.26015568,Dodge Challenger SRT8 2011,0.12368882,Mercedes-Benz SL-Class Coupe 2009,0.08906078
test_images\04482.jpg,Audi TT Hatchback 2011,0.56666714,Audi S5 Coupe 2012,0.32622597,Audi R8 Coupe 2012,0.2560691
test_images\04483.jpg,Nissan Leaf Hatchback 2012,0.4224182,Chevrolet Sonic Sedan 2012,0.16800553,Hyundai Veracruz SUV 2012,0.1285102
test_images\04484.jpg,Scion xD Hatchback 2012,0.475405,Nissan Leaf Hatchback 2012,0.15398237,smart fortwo Convertible 2012,0.12964463
test_images\04485.jpg,Aston Martin Virage Convertible 2012,0.27670878,BMW M6 Convertible 2010,0.22777924,Jaguar XK XKR 2012,0.19521496
test_images\04486.jpg,Hyundai Azera Sedan 2012,0.66970813,Tesla Model S Sedan 2012,0.20142365,Hyundai Sonata Hybrid Sedan 2012,0.18612003
test_images\04487.jpg,Hyundai Azera Sedan 2012,0.43932074,Ford Fiesta Sedan 2012,0.07403147,Buick Verano Sedan 2012,0.07398033
test_images\04488.jpg,Acura TL Sedan 2012,0.21834475,Acura TL Type-S 2008,0.086385906,Honda Accord Coupe 2012,0.071793616
test_images\04489.jpg,Dodge Challenger SRT8 2011,0.39237487,Chevrolet Camaro Convertible 2012,0.28570974,Chevrolet Corvette Convertible 2012,0.06755453
test_images\04490.jpg,smart fortwo Convertible 2012,0.5257044,Nissan Leaf Hatchback 2012,0.051842928,Scion xD Hatchback 2012,0.015162349
test_images\04491.jpg,Nissan 240SX Coupe 1998,0.4577189,Rolls-Royce Phantom Sedan 2012,0.11498824,Dodge Challenger SRT8 2011,0.11401138
test_images\04492.jpg,Porsche Panamera Sedan 2012,0.097916335,BMW 1 Series Coupe 2012,0.090319425,Hyundai Veloster Hatchback 2012,0.08506581
test_images\04493.jpg,Mercedes-Benz C-Class Sedan 2012,0.21516746,BMW ActiveHybrid 5 Sedan 2012,0.1260367,Mercedes-Benz E-Class Sedan 2012,0.082378626
test_images\04494.jpg,Hyundai Veloster Hatchback 2012,0.32400545,Hyundai Sonata Hybrid Sedan 2012,0.098863214,Hyundai Azera Sedan 2012,0.054968387
test_images\04495.jpg,Ford Fiesta Sedan 2012,0.23602125,Scion xD Hatchback 2012,0.110176355,Buick Enclave SUV 2012,0.10343638
test_images\04496.jpg,Chevrolet Tahoe Hybrid SUV 2012,0.11966252,Jeep Grand Cherokee SUV 2012,0.06523046,Audi 100 Wagon 1994,0.06323621
test_images\04497.jpg,Volvo XC90 SUV 2007,0.17132398,BMW X5 SUV 2007,0.12001431,Dodge Durango SUV 2012,0.05351448
test_images\04498.jpg,Tesla Model S Sedan 2012,0.26244062,Hyundai Veloster Hatchback 2012,0.19234246,Ferrari FF Coupe 2012,0.15637544
test_images\04499.jpg,Ford Expedition EL SUV 2009,0.68501216,Ford F-150 Regular Cab 2012,0.2597952,Nissan NV Passenger Van 2012,0.072644114
test_images\04500.jpg,Bentley Continental GT Coupe 2012,0.17869616,Jaguar XK XKR 2012,0.052027613,Bentley Continental GT Coupe 2007,0.045786023
test_images\04501.jpg,Nissan NV Passenger Van 2012,0.2657664,Jeep Liberty SUV 2012,0.15434414,Mercedes-Benz Sprinter Van 2012,0.10533309
test_images\04502.jpg,Acura ZDX Hatchback 2012,0.43003517,Acura TSX Sedan 2012,0.06099987,Acura TL Sedan 2012,0.049307585
test_images\04503.jpg,Buick Enclave SUV 2012,0.17395735,Chevrolet Traverse SUV 2012,0.15885541,Hyundai Veracruz SUV 2012,0.13560677
test_images\04504.jpg,Acura TL Sedan 2012,0.23061243,Mitsubishi Lancer Sedan 2012,0.1467705,Audi S4 Sedan 2012,0.06961024
test_images\04505.jpg,Volvo 240 Sedan 1993,0.47619385,Ford Ranger SuperCab 2011,0.25649697,Volkswagen Golf Hatchback 1991,0.12428951
test_images\04506.jpg,Hyundai Genesis Sedan 2012,0.15295234,Suzuki Kizashi Sedan 2012,0.09601462,Mercedes-Benz E-Class Sedan 2012,0.07946563
test_images\07267.jpg,Honda Odyssey Minivan 2012,0.49992138,Scion xD Hatchback 2012,0.14699668,Infiniti QX56 SUV 2011,0.06754941
test_images\07268.jpg,Bentley Continental Supersports Conv. Convertible 2012,0.38853866,MINI Cooper Roadster Convertible 2012,0.054151595,Ford Mustang Convertible 2007,0.024389118
test_images\07269.jpg,Bentley Mulsanne Sedan 2011,0.060154617,Audi TT Hatchback 2011,0.033040494,Audi S6 Sedan 2011,0.03220871
test_images\07270.jpg,Nissan Leaf Hatchback 2012,0.5719912,Scion xD Hatchback 2012,0.09782413,Nissan Juke Hatchback 2012,0.061293393
test_images\07271.jpg,Bentley Continental GT Coupe 2007,0.45745656,Bentley Continental Flying Spur Sedan 2007,0.30512738,Bentley Continental GT Coupe 2012,0.21987244
test_images\07272.jpg,Chrysler PT Cruiser Convertible 2008,0.45716617,Ford Mustang Convertible 2007,0.31149495,Chrysler Crossfire Convertible 2008,0.21512032
test_images\07273.jpg,Acura TL Sedan 2012,0.3498713,Honda Accord Coupe 2012,0.050388575,Buick Regal GS 2012,0.040554732
test_images\07274.jpg,Bentley Continental Flying Spur Sedan 2007,0.8523435,Bentley Mulsanne Sedan 2011,0.28075922,Chevrolet Impala Sedan 2007,0.11537734
test_images\07275.jpg,Bugatti Veyron 16.4 Coupe 2009,0.50769526,Audi R8 Coupe 2012,0.21068713,Hyundai Sonata Hybrid Sedan 2012,0.16417089
test_images\07276.jpg,Chevrolet Camaro Convertible 2012,0.562504,MINI Cooper Roadster Convertible 2012,0.118667185,Aston Martin Virage Convertible 2012,0.09326953
test_images\07277.jpg,FIAT 500 Convertible 2012,0.4579162,Volkswagen Beetle Hatchback 2012,0.45510095,Chrysler PT Cruiser Convertible 2008,0.1750884
test_images\07278.jpg,Ferrari FF Coupe 2012,0.30451918,Hyundai Veloster Hatchback 2012,0.2938275,Hyundai Sonata Hybrid Sedan 2012,0.11220929
test_images\07279.jpg,Ford F-450 Super Duty Crew Cab 2012,0.09436634,Jeep Wrangler SUV 2012,0.076921165,Ford F-150 Regular Cab 2012,0.03997296
test_images\07280.jpg,Chevrolet Traverse SUV 2012,0.5170623,GMC Acadia SUV 2012,0.4771842,Ford Expedition EL SUV 2009,0.039574265
test_images\07281.jpg,Jeep Wrangler SUV 2012,0.8080388,Land Rover Range Rover SUV 2012,0.26489258,Ford Ranger SuperCab 2011,0.068873316
test_images\07282.jpg,GMC Acadia SUV 2012,0.29387468,Dodge Caliber Wagon 2007,0.21018293,Dodge Caliber Wagon 2012,0.2095111
test_images\07283.jpg,Mercedes-Benz 300-Class Convertible 1993,0.47593662,Chrysler Crossfire Convertible 2008,0.27740946,Ford Mustang Convertible 2007,0.07795888
test_images\07284.jpg,Mercedes-Benz 300-Class Convertible 1993,0.15180603,Audi 100 Sedan 1994,0.12923989,Bentley Arnage Sedan 2009,0.051323116
